,id,duration,start_date,start_station,end_date,end_station,bike_number,sub_type,zip_code,birth_date,gender
2857,3017,1314,2011-08-01 13:49:00,42,2011-08-01 14:11:00,33,B00074,Casual,,,
2858,3018,7012,2011-08-01 13:50:00,47,2011-08-01 15:47:00,6,B00298,Casual,,,
2859,3019,358,2011-08-01 13:51:00,39,2011-08-01 13:57:00,16,B00052,Registered,'02116,1957.0,Male
2860,3020,6871,2011-08-01 13:53:00,47,2011-08-01 15:47:00,6,B00402,Casual,,,
2861,3021,846,2011-08-01 13:53:00,47,2011-08-01 14:07:00,50,B00159,Casual,,,
2862,3022,1067,2011-08-01 13:55:00,23,2011-08-01 14:13:00,25,B00220,Casual,,,
2863,3023,326,2011-08-01 13:55:00,35,2011-08-01 14:01:00,49,B00275,Registered,'02021,1951.0,Male
2864,3024,1030,2011-08-01 13:55:00,23,2011-08-01 14:13:00,25,B00109,Registered,'02118,1982.0,Male
2865,3025,1253,2011-08-01 13:57:00,42,2011-08-01 14:17:00,10,B00585,Casual,,,
2866,3026,1161,2011-08-01 13:58:00,42,2011-08-01 14:18:00,10,B00394,Casual,,,
2867,3027,1237,2011-08-01 13:57:00,42,2011-08-01 14:18:00,10,B00246,Casual,,,
2868,3028,841,2011-08-01 13:57:00,50,2011-08-01 14:11:00,52,B00262,Casual,,,
2869,3029,708,2011-08-01 13:57:00,9,2011-08-01 14:09:00,10,B00539,Casual,,,
2870,3030,663,2011-08-01 13:58:00,9,2011-08-01 14:09:00,10,B00329,Casual,,,
2871,3031,285,2011-08-01 13:59:00,50,2011-08-01 14:03:00,49,B00392,Registered,'02143,1985.0,Male
2872,3033,990,2011-08-01 14:01:00,50,2011-08-01 14:18:00,41,B00439,Casual,,,
2873,3034,3395,2011-08-01 14:04:00,31,2011-08-01 15:00:00,33,B00550,Casual,,,
2874,3035,1029,2011-08-01 14:03:00,49,2011-08-01 14:20:00,42,B00275,Registered,'02021,1951.0,Male
2875,3036,3393,2011-08-01 14:04:00,31,2011-08-01 15:00:00,33,B00082,Casual,,,
2876,3037,371,2011-08-01 14:04:00,48,2011-08-01 14:10:00,22,B00147,Registered,'02113,1985.0,Male
2877,3038,343,2011-08-01 14:05:00,48,2011-08-01 14:11:00,22,B00347,Registered,'02113,1985.0,Female
2878,3039,1485,2011-08-01 14:07:00,40,2011-08-01 14:31:00,40,B00200,Casual,,,
2879,3040,213,2011-08-01 14:07:00,5,2011-08-01 14:11:00,45,B00399,Casual,,,
2880,3042,408,2011-08-01 14:19:00,23,2011-08-01 14:28:00,22,B00168,Casual,,,
2881,3043,517,2011-08-01 14:19:00,49,2011-08-01 14:28:00,23,B00037,Registered,'02143,1985.0,Male
2882,3044,572,2011-08-01 14:20:00,10,2011-08-01 14:30:00,41,B00539,Casual,,,
2883,3045,568,2011-08-01 14:20:00,10,2011-08-01 14:30:00,41,B00035,Casual,,,
2884,3046,558,2011-08-01 14:21:00,10,2011-08-01 14:30:00,41,B00090,Casual,,,
2885,3047,467,2011-08-01 14:22:00,42,2011-08-01 14:30:00,35,B00275,Registered,'02021,1951.0,Male
2886,3048,1221,2011-08-01 14:26:00,35,2011-08-01 14:46:00,35,B00393,Registered,'01845,1963.0,Male
2887,3049,1328,2011-08-01 14:28:00,9,2011-08-01 14:50:00,32,B00189,Casual,,,
2888,3050,415,2011-08-01 14:29:00,11,2011-08-01 14:36:00,45,B00477,Casual,,,
2889,3051,980,2011-08-01 14:38:00,39,2011-08-01 14:54:00,42,B00158,Casual,,,
2890,3052,1047,2011-08-01 14:40:00,38,2011-08-01 14:58:00,38,,Registered,'02125,1964.0,Male
2891,3053,1716,2011-08-01 14:44:00,49,2011-08-01 15:12:00,49,B00212,Casual,,,
2892,3054,1172,2011-08-01 14:44:00,38,2011-08-01 15:03:00,52,B00301,Casual,,,
2893,3055,1159,2011-08-01 14:44:00,38,2011-08-01 15:03:00,52,B00024,Casual,,,
2894,3056,2386,2011-08-01 14:45:00,21,2011-08-01 15:25:00,49,B00575,Casual,,,
2895,3057,717,2011-08-01 14:47:00,11,2011-08-01 14:59:00,53,B00358,Casual,,,
2896,3058,2630,2011-08-01 14:49:00,8,2011-08-01 15:32:00,8,B00266,Casual,,,
2897,3059,936,2011-08-01 14:51:00,35,2011-08-01 15:06:00,10,B00469,Registered,'02215,1966.0,Male
2898,3060,296,2011-08-01 14:52:00,10,2011-08-01 14:57:00,33,B00329,Registered,'02215,1984.0,Male
2899,3061,552,2011-08-01 14:54:00,35,2011-08-01 15:04:00,42,B00408,Casual,,,
2900,3062,4368,2011-08-01 14:56:00,10,2011-08-01 16:09:00,10,B00458,Casual,,,
2901,3063,4304,2011-08-01 14:56:00,10,2011-08-01 16:08:00,10,B00585,Casual,,,
2902,3064,440,2011-08-01 14:57:00,42,2011-08-01 15:05:00,52,B00158,Registered,'02108,1943.0,Male
2903,3065,545,2011-08-01 14:58:00,22,2011-08-01 15:07:00,40,B00347,Registered,'02113,1985.0,Female
2904,3066,1792,2011-08-01 15:00:00,20,2011-08-01 15:30:00,35,B00099,Casual,,,
2905,3067,524,2011-08-01 14:59:00,22,2011-08-01 15:07:00,40,B00147,Registered,'02113,1985.0,Male
2906,3068,1795,2011-08-01 15:00:00,20,2011-08-01 15:30:00,35,B00018,Casual,,,
2907,3069,131,2011-08-01 14:59:00,32,2011-08-01 15:01:00,34,B00028,Registered,'02138,1981.0,Male
2908,3070,2834,2011-08-01 15:00:00,41,2011-08-01 15:47:00,42,B00040,Casual,,,
2909,3071,446,2011-08-01 14:59:00,9,2011-08-01 15:07:00,41,B00480,Registered,'02135,1988.0,Male
2910,3072,2692,2011-08-01 15:02:00,41,2011-08-01 15:47:00,42,B00439,Casual,,,
2911,3073,937,2011-08-01 15:03:00,39,2011-08-01 15:19:00,33,B00122,Casual,,,
2912,3076,553,2011-08-01 15:06:00,45,2011-08-01 15:15:00,11,B00382,Casual,,,
2913,3077,482,2011-08-01 15:06:00,33,2011-08-01 15:14:00,36,B00082,Registered,'02215,1984.0,Male
2914,3078,655,2011-08-01 15:07:00,53,2011-08-01 15:18:00,11,B00107,Casual,,,
2915,3079,803,2011-08-01 15:09:00,44,2011-08-01 15:22:00,42,B00232,Casual,,,
2916,3080,288,2011-08-01 15:08:00,23,2011-08-01 15:13:00,23,B00026,Registered,'02118,1947.0,Male
2917,3081,850,2011-08-01 15:08:00,44,2011-08-01 15:23:00,42,B00528,Casual,,,
2918,3082,1358,2011-08-01 15:08:00,23,2011-08-01 15:31:00,25,B00037,Registered,'02118,1959.0,Female
2919,3083,863,2011-08-01 15:08:00,39,2011-08-01 15:22:00,33,B00124,Registered,'02118,1976.0,Female
2920,3084,2395,2011-08-01 15:13:00,47,2011-08-01 15:53:00,52,B00136,Casual,,,
2921,3085,2429,2011-08-01 15:12:00,47,2011-08-01 15:53:00,52,B00537,Casual,,,
2922,3086,951,2011-08-01 15:13:00,32,2011-08-01 15:29:00,41,B00189,Casual,,,
2923,3087,5,2011-08-01 15:14:00,22,2011-08-01 15:14:00,22,B00416,Registered,'02035,1963.0,Female
2924,3088,3033,2011-08-01 15:19:00,44,2011-08-01 16:10:00,40,B00430,Casual,,,
2925,3089,3015,2011-08-01 15:19:00,44,2011-08-01 16:09:00,40,B00112,Casual,,,
2926,3090,1180,2011-08-01 15:16:00,43,2011-08-01 15:36:00,13,B00270,Registered,'02110,1988.0,Female
2927,3091,638,2011-08-01 15:21:00,3,2011-08-01 15:32:00,53,B00533,Casual,,,
2928,3092,1603,2011-08-01 15:23:00,6,2011-08-01 15:49:00,9,B00413,Casual,,,
2929,3093,2163,2011-08-01 15:24:00,6,2011-08-01 16:00:00,41,B00457,Casual,,,
2930,3094,2657,2011-08-01 15:27:00,33,2011-08-01 16:12:00,31,B00329,Casual,,,
2931,3095,2642,2011-08-01 15:27:00,33,2011-08-01 16:11:00,31,B00566,Casual,,,
2932,3096,211,2011-08-01 15:27:00,33,2011-08-01 15:30:00,10,B00074,Registered,'02215,1984.0,Male
2933,3097,1182,2011-08-01 15:32:00,5,2011-08-01 15:52:00,8,B00019,Casual,,,
2934,3098,1657,2011-08-01 15:33:00,6,2011-08-01 16:00:00,52,B00127,Casual,,,
2935,3099,1676,2011-08-01 15:32:00,6,2011-08-01 16:00:00,52,B00076,Casual,,,
2936,3100,697,2011-08-01 15:41:00,49,2011-08-01 15:52:00,38,B00575,Registered,'01982,1970.0,Male
2937,3101,574,2011-08-01 15:42:00,49,2011-08-01 15:51:00,21,B00392,Casual,,,
2938,3102,1056,2011-08-01 15:49:00,40,2011-08-01 16:06:00,36,B00369,Casual,,,
2939,3103,449,2011-08-01 15:50:00,35,2011-08-01 15:58:00,38,B00275,Casual,,,
2940,3104,350,2011-08-01 15:51:00,3,2011-08-01 15:57:00,12,B00502,Registered,'02038,1974.0,Male
2941,3105,783,2011-08-01 15:55:00,16,2011-08-01 16:08:00,23,B00052,Registered,'02118,1976.0,Male
2942,3106,1105,2011-08-01 15:55:00,5,2011-08-01 16:14:00,3,B00119,Casual,,,
2943,3107,235,2011-08-01 15:57:00,34,2011-08-01 16:01:00,34,B00465,Casual,,,
2944,3108,4466,2011-08-01 15:59:00,23,2011-08-01 17:13:00,23,B00053,Casual,,,
2945,3109,544,2011-08-01 15:59:00,10,2011-08-01 16:08:00,8,B00394,Casual,,,
2946,3110,4442,2011-08-01 16:00:00,23,2011-08-01 17:14:00,23,B00563,Casual,,,
2947,3111,1699,2011-08-01 15:59:00,9,2011-08-01 16:28:00,6,B00413,Casual,,,
2948,3112,458,2011-08-01 16:01:00,8,2011-08-01 16:08:00,41,B00355,Casual,,,
2949,3113,1813,2011-08-01 16:02:00,46,2011-08-01 16:32:00,49,B00556,Casual,,,
2950,3114,427,2011-08-01 16:00:00,16,2011-08-01 16:07:00,12,B00258,Casual,,,
2951,3115,1788,2011-08-01 16:02:00,46,2011-08-01 16:32:00,49,B00321,Casual,,,
2952,3116,1054,2011-08-01 16:03:00,14,2011-08-01 16:20:00,36,B00341,Registered,'02114,1978.0,Male
2953,3117,1119,2011-08-01 16:05:00,44,2011-08-01 16:23:00,36,B00421,Casual,,,
2954,3118,2298,2011-08-01 16:07:00,40,2011-08-01 16:45:00,30,B00147,Casual,,,
2955,3119,771,2011-08-01 16:06:00,9,2011-08-01 16:19:00,53,B00397,Registered,'02118,1987.0,Female
2956,3120,770,2011-08-01 16:08:00,41,2011-08-01 16:21:00,33,B00035,Registered,'02135,1988.0,Male
2957,3121,332,2011-08-01 16:08:00,34,2011-08-01 16:14:00,14,B00028,Registered,'02138,1981.0,Male
2958,3122,1619,2011-08-01 16:13:00,37,2011-08-01 16:40:00,36,B00265,Casual,,,
2959,3123,8942,2011-08-01 16:15:00,36,2011-08-01 18:44:00,52,B00440,Casual,,,
2960,3124,281,2011-08-01 16:16:00,37,2011-08-01 16:21:00,8,B00546,Casual,,,
2961,3125,4901,2011-08-01 16:17:00,49,2011-08-01 17:39:00,44,B00487,Casual,,,
2962,3126,439,2011-08-01 16:16:00,50,2011-08-01 16:23:00,21,B00427,Casual,,,
2963,3127,1688,2011-08-01 16:18:00,41,2011-08-01 16:46:00,41,B00355,Casual,,,
2964,3128,4887,2011-08-01 16:17:00,49,2011-08-01 17:39:00,44,B00412,Casual,,,
2965,3129,987,2011-08-01 16:16:00,3,2011-08-01 16:33:00,46,B00131,Casual,,,
2966,3130,577,2011-08-01 16:18:00,39,2011-08-01 16:28:00,42,B00431,Casual,,,
2967,3131,1585,2011-08-01 16:19:00,38,2011-08-01 16:45:00,6,B00137,Casual,,,
2968,3132,4795,2011-08-01 16:19:00,49,2011-08-01 17:39:00,44,B00212,Casual,,,
2969,3133,1839,2011-08-01 16:20:00,21,2011-08-01 16:50:00,21,B00494,Casual,,,
2970,3134,1765,2011-08-01 16:20:00,21,2011-08-01 16:50:00,21,B00206,Casual,,,
2971,3135,976,2011-08-01 16:19:00,21,2011-08-01 16:35:00,30,B00415,Registered,'02131,1969.0,Female
2972,3136,710,2011-08-01 16:21:00,40,2011-08-01 16:35:00,20,B00112,Casual,,,
2973,3137,698,2011-08-01 16:23:00,22,2011-08-01 16:35:00,38,B00565,Casual,,,
2974,3138,392,2011-08-01 16:24:00,21,2011-08-01 16:31:00,16,B00392,Registered,'02116,1970.0,Male
2975,3139,1580,2011-08-01 16:26:00,34,2011-08-01 16:52:00,38,B00306,Casual,,,
2976,3140,1072,2011-08-01 16:27:00,23,2011-08-01 16:45:00,21,B00525,Registered,'02115,1958.0,Male
2977,3141,6555,2011-08-01 16:35:00,32,2011-08-01 18:24:00,36,B00164,Casual,,,
2978,3142,5609,2011-08-01 16:35:00,32,2011-08-01 18:09:00,32,B00134,Casual,,,
2979,3143,311,2011-08-01 16:34:00,35,2011-08-01 16:39:00,22,B00018,Registered,'02124,1958.0,Female
2980,3144,312,2011-08-01 16:35:00,36,2011-08-01 16:40:00,42,B00281,Casual,,,
2981,3145,646,2011-08-01 16:36:00,22,2011-08-01 16:47:00,38,B00409,Casual,,,
2982,3146,832,2011-08-01 16:36:00,22,2011-08-01 16:50:00,38,B00547,Registered,'01907,1960.0,Male
2983,3147,632,2011-08-01 16:37:00,48,2011-08-01 16:47:00,36,B00202,Registered,'02108,1983.0,Female
2984,3148,1001,2011-08-01 16:38:00,46,2011-08-01 16:55:00,30,B00464,Casual,,,
2985,3149,517,2011-08-01 16:39:00,23,2011-08-01 16:48:00,22,B00207,Registered,'02136,1952.0,Male
2986,3150,6146,2011-08-01 16:42:00,32,2011-08-01 18:24:00,36,B00456,Casual,,,
2987,3151,1336,2011-08-01 16:42:00,8,2011-08-01 17:04:00,36,B00013,Casual,,,
2988,3152,372,2011-08-01 16:42:00,22,2011-08-01 16:48:00,40,B00416,Registered,'02109,1987.0,Male
2989,3153,448,2011-08-01 16:42:00,46,2011-08-01 16:49:00,5,B00131,Casual,,,
2990,3154,777,2011-08-01 16:44:00,22,2011-08-01 16:57:00,38,B00148,Casual,,,
2991,3156,487,2011-08-01 16:43:00,43,2011-08-01 16:51:00,38,B00460,Registered,'01890,1978.0,Male
2992,3157,2693,2011-08-01 16:47:00,6,2011-08-01 17:31:00,9,B00413,Casual,,,
2993,3158,300,2011-08-01 16:48:00,22,2011-08-01 16:53:00,24,B00066,Casual,,,
2994,3159,5582,2011-08-01 16:50:00,50,2011-08-01 18:23:00,33,B00057,Casual,,,
2995,3160,417,2011-08-01 16:50:00,6,2011-08-01 16:57:00,43,B00402,Casual,,,
2996,3161,832,2011-08-01 16:51:00,39,2011-08-01 17:05:00,39,B00342,Registered,'02118,1960.0,Male
2997,3162,1724,2011-08-01 16:54:00,20,2011-08-01 17:23:00,23,B00515,Casual,,,
2998,3163,1033,2011-08-01 16:52:00,42,2011-08-01 17:10:00,41,B00232,Casual,,,
2999,3164,1792,2011-08-01 16:53:00,20,2011-08-01 17:23:00,23,B00112,Casual,,,
3000,3165,2077,2011-08-01 16:54:00,36,2011-08-01 17:29:00,10,B00421,Casual,,,
3001,3166,387,2011-08-01 16:54:00,14,2011-08-01 17:00:00,45,B00083,Casual,,,
3002,3167,1473,2011-08-01 16:56:00,46,2011-08-01 17:21:00,46,B00022,Casual,,,
3003,3168,523,2011-08-01 16:55:00,35,2011-08-01 17:03:00,38,B00099,Registered,'01773,1950.0,Male
3004,3169,3787,2011-08-01 16:55:00,6,2011-08-01 17:59:00,39,B00298,Casual,,,
3005,3170,358,2011-08-01 16:56:00,40,2011-08-01 17:02:00,20,B00407,Casual,,,
3006,3171,366,2011-08-01 16:56:00,40,2011-08-01 17:02:00,20,B00227,Casual,,,
3007,3172,710,2011-08-01 16:58:00,35,2011-08-01 17:10:00,38,B00046,Casual,,,
3008,3173,996,2011-08-01 16:58:00,40,2011-08-01 17:15:00,22,B00430,Casual,,,
3009,3174,304,2011-08-01 17:02:00,40,2011-08-01 17:07:00,38,B00416,Casual,,,
3010,3175,639,2011-08-01 17:01:00,24,2011-08-01 17:12:00,20,B00066,Casual,,,
3011,3176,36,2011-08-01 17:01:00,38,2011-08-01 17:02:00,38,B00484,Registered,'02125,1978.0,Female
3012,3177,1204,2011-08-01 17:02:00,21,2011-08-01 17:22:00,47,B00494,Casual,,,
3013,3178,1314,2011-08-01 17:02:00,40,2011-08-01 17:24:00,38,B00197,Casual,,,
3014,3179,779,2011-08-01 17:02:00,23,2011-08-01 17:15:00,25,B00249,Registered,'02118,1978.0,Female
3015,3180,697,2011-08-01 17:02:00,22,2011-08-01 17:13:00,38,B00316,Registered,'01890,1950.0,Male
3016,3181,1300,2011-08-01 17:02:00,40,2011-08-01 17:24:00,38,B00347,Casual,,,
3017,3182,555,2011-08-01 17:03:00,24,2011-08-01 17:13:00,20,B00493,Casual,,,
3018,3183,311,2011-08-01 17:04:00,21,2011-08-01 17:09:00,33,B00159,Casual,,,
3019,3184,2071,2011-08-01 17:06:00,20,2011-08-01 17:41:00,10,B00227,Casual,,,
3020,3185,635,2011-08-01 17:05:00,22,2011-08-01 17:16:00,42,B00207,Registered,'02446,1959.0,Male
3021,3186,2058,2011-08-01 17:06:00,20,2011-08-01 17:40:00,10,B00407,Casual,,,
3022,3187,367,2011-08-01 17:06:00,24,2011-08-01 17:12:00,22,B00036,Casual,,,
3023,3188,665,2011-08-01 17:06:00,42,2011-08-01 17:17:00,38,B00408,Registered,'01886,1968.0,Male
3024,3189,1039,2011-08-01 17:07:00,3,2011-08-01 17:24:00,39,B00470,Casual,,,
3025,3190,1299,2011-08-01 17:09:00,49,2011-08-01 17:30:00,30,B00145,Casual,,,
3026,3191,706,2011-08-01 17:09:00,52,2011-08-01 17:20:00,42,B00127,Registered,'02108,1986.0,Female
3027,3192,4101,2011-08-01 17:10:00,40,2011-08-01 18:19:00,32,B00126,Casual,,,
3028,3193,172,2011-08-01 17:12:00,45,2011-08-01 17:15:00,32,B00399,Registered,'02215,1984.0,Male
3029,3194,812,2011-08-01 17:12:00,36,2011-08-01 17:26:00,6,B00082,Registered,'01915,1972.0,Male
3030,3195,394,2011-08-01 17:13:00,50,2011-08-01 17:19:00,22,B00014,Casual,,,
3031,3196,1193,2011-08-01 17:14:00,20,2011-08-01 17:34:00,52,B00010,Casual,,,
3032,3198,1180,2011-08-01 17:14:00,11,2011-08-01 17:34:00,42,B00576,Registered,'60084,1972.0,Male
3033,3199,10,2011-08-01 17:14:00,15,2011-08-01 17:14:00,15,B00211,Registered,'02139,1986.0,Male
3034,3200,3807,2011-08-01 17:15:00,40,2011-08-01 18:18:00,32,B00492,Casual,,,
3035,3201,1480,2011-08-01 17:15:00,9,2011-08-01 17:40:00,22,B00334,Registered,'02191,1959.0,Male
3036,3202,751,2011-08-01 17:17:00,24,2011-08-01 17:30:00,6,B00389,Casual,,,
3037,3203,1758,2011-08-01 17:18:00,48,2011-08-01 17:47:00,32,B00257,Registered,'02445,1976.0,Male
3038,3204,983,2011-08-01 17:19:00,49,2011-08-01 17:35:00,38,B00367,Registered,'01867,1970.0,Female
3039,3205,525,2011-08-01 17:19:00,15,2011-08-01 17:28:00,15,B00340,Registered,'02139,1986.0,Male
3040,3206,506,2011-08-01 17:21:00,35,2011-08-01 17:29:00,40,B00393,Registered,'02109,1959.0,Male
3041,3207,408,2011-08-01 17:22:00,8,2011-08-01 17:29:00,9,B00394,Casual,,,
3042,3208,670,2011-08-01 17:23:00,10,2011-08-01 17:34:00,41,B00458,Casual,,,
3043,3209,620,2011-08-01 17:24:00,10,2011-08-01 17:34:00,41,B00074,Casual,,,
3044,3210,372,2011-08-01 17:24:00,52,2011-08-01 17:31:00,36,B00198,Casual,,,
3045,3211,2075,2011-08-01 17:24:00,35,2011-08-01 17:58:00,39,B00335,Registered,'02110,1959.0,Male
3046,3212,1097,2011-08-01 17:25:00,16,2011-08-01 17:43:00,38,B00061,Casual,,,
3047,3213,1924,2011-08-01 17:26:00,20,2011-08-01 17:58:00,20,B00102,Casual,,,
3048,3214,4392,2011-08-01 17:26:00,31,2011-08-01 18:40:00,23,B00329,Casual,,,
3049,3215,1840,2011-08-01 17:26:00,20,2011-08-01 17:57:00,20,B00493,Casual,,,
3050,3216,1081,2011-08-01 17:28:00,48,2011-08-01 17:46:00,36,B00176,Registered,'02116,1970.0,Female
3051,3217,2051,2011-08-01 17:30:00,38,2011-08-01 18:04:00,20,,Casual,,,
3052,3218,2042,2011-08-01 17:30:00,38,2011-08-01 18:04:00,20,B00316,Casual,,,
3053,3219,1149,2011-08-01 17:29:00,15,2011-08-01 17:49:00,15,B00211,Registered,'02139,1986.0,Male
3054,3220,1413,2011-08-01 17:30:00,38,2011-08-01 17:53:00,42,B00416,Casual,,,
3055,3221,1395,2011-08-01 17:30:00,38,2011-08-01 17:54:00,42,B00347,Casual,,,
3056,3222,1611,2011-08-01 17:32:00,33,2011-08-01 17:59:00,24,B00170,Casual,,,
3057,3223,1621,2011-08-01 17:32:00,33,2011-08-01 17:59:00,24,B00124,Casual,,,
3058,3224,1957,2011-08-01 17:33:00,38,2011-08-01 18:06:00,20,B00484,Casual,,,
3059,3225,365,2011-08-01 17:35:00,36,2011-08-01 17:41:00,36,B00341,Casual,,,
3060,3226,883,2011-08-01 17:35:00,32,2011-08-01 17:50:00,21,B00007,Registered,'02215,1984.0,Male
3061,3227,631,2011-08-01 17:39:00,36,2011-08-01 17:49:00,22,B00198,Registered,'02359,1980.0,Male
3062,3229,260,2011-08-01 17:40:00,24,2011-08-01 17:45:00,22,B00386,Registered,'02131,1976.0,Male
3063,3230,618,2011-08-01 17:43:00,21,2011-08-01 17:53:00,21,B00427,Casual,,,
3064,3231,1107,2011-08-01 17:42:00,41,2011-08-01 18:00:00,52,B00457,Casual,,,
3065,3232,1062,2011-08-01 17:42:00,41,2011-08-01 18:00:00,52,B00157,Casual,,,
3066,3233,1389,2011-08-01 17:42:00,14,2011-08-01 18:05:00,49,B00118,Registered,'02109,1976.0,Female
3067,3234,2312,2011-08-01 17:45:00,44,2011-08-01 18:24:00,21,B00412,Casual,,,
3068,3235,2357,2011-08-01 17:45:00,44,2011-08-01 18:25:00,21,B00487,Casual,,,
3069,3236,485,2011-08-01 17:45:00,13,2011-08-01 17:53:00,16,B00067,Registered,'01604,1977.0,Male
3070,3237,490,2011-08-01 17:46:00,36,2011-08-01 17:54:00,39,B00013,Casual,,,
3071,3238,30,2011-08-01 17:46:00,9,2011-08-01 17:46:00,9,B00413,Registered,'02128,1982.0,Male
3072,3239,681,2011-08-01 17:46:00,16,2011-08-01 17:57:00,45,B00086,Registered,'02215,1977.0,Male
3073,3240,20,2011-08-01 17:47:00,9,2011-08-01 17:47:00,9,B00385,Registered,'02128,1982.0,Male
3074,3241,216,2011-08-01 17:47:00,48,2011-08-01 17:50:00,23,B00583,Registered,'02115,1975.0,Male
3075,3242,465,2011-08-01 17:47:00,10,2011-08-01 17:55:00,34,B00407,Casual,,,
3076,3243,816,2011-08-01 17:47:00,9,2011-08-01 18:01:00,9,B00385,Registered,'02128,1982.0,Male
3077,3244,353,2011-08-01 17:49:00,10,2011-08-01 17:55:00,34,B00585,Casual,,,
3078,3245,327,2011-08-01 17:50:00,10,2011-08-01 17:55:00,34,B00246,Casual,,,
3079,3246,464,2011-08-01 17:51:00,15,2011-08-01 17:59:00,15,B00384,Registered,'02139,1986.0,Male
3080,3247,970,2011-08-01 17:52:00,36,2011-08-01 18:08:00,39,B00173,Registered,'02114,1978.0,Male
3081,3248,960,2011-08-01 17:52:00,36,2011-08-01 18:08:00,39,B00202,Registered,'02116,1979.0,Female
3082,3249,1367,2011-08-01 17:54:00,48,2011-08-01 18:17:00,33,B00569,Registered,'02118,1982.0,Male
3083,3250,807,2011-08-01 17:54:00,36,2011-08-01 18:08:00,22,B00341,Registered,'02130,1978.0,Female
3084,3251,681,2011-08-01 17:55:00,23,2011-08-01 18:06:00,25,B00583,Registered,'02118,1976.0,Male
3085,3252,563,2011-08-01 17:55:00,40,2011-08-01 18:04:00,22,B00162,Registered,'01760,1968.0,Male
3086,3253,1250,2011-08-01 17:56:00,48,2011-08-01 18:17:00,36,B00208,Registered,'02116,1981.0,Female
3087,3254,425,2011-08-01 17:57:00,21,2011-08-01 18:04:00,45,B00374,Registered,'02215,1984.0,Male
3088,3255,335,2011-08-01 17:59:00,39,2011-08-01 18:05:00,46,B00474,Registered,'02118,1959.0,Male
3089,3256,5,2011-08-01 18:02:00,9,2011-08-01 18:02:00,9,B00423,Registered,'02128,1982.0,Male
3090,3257,568,2011-08-01 18:05:00,41,2011-08-01 18:15:00,17,B00458,Casual,,,
3091,3259,983,2011-08-01 18:09:00,49,2011-08-01 18:26:00,40,B00118,Registered,'02109,1976.0,Female
3092,3260,2141,2011-08-01 18:09:00,22,2011-08-01 18:45:00,15,B00280,Registered,'02144,1966.0,Female
3093,3261,862,2011-08-01 18:10:00,14,2011-08-01 18:24:00,39,B00002,Registered,'02118,1981.0,Male
3094,3262,896,2011-08-01 18:12:00,22,2011-08-01 18:27:00,21,B00162,Casual,,,
3095,3263,1941,2011-08-01 18:14:00,31,2011-08-01 18:46:00,33,B00071,Casual,,,
3096,3264,3339,2011-08-01 18:14:00,31,2011-08-01 19:10:00,45,B00286,Casual,,,
3097,3265,528,2011-08-01 18:14:00,22,2011-08-01 18:23:00,47,B00014,Registered,'02113,1974.0,Male
3098,3266,1472,2011-08-01 18:16:00,10,2011-08-01 18:41:00,18,B00469,Casual,,,
3099,3267,1280,2011-08-01 18:20:00,10,2011-08-01 18:41:00,18,B00183,Casual,,,
3100,3268,879,2011-08-01 18:19:00,30,2011-08-01 18:34:00,16,B00363,Registered,'02120,1983.0,Male
3101,3269,4682,2011-08-01 18:21:00,13,2011-08-01 19:39:00,22,B00344,Casual,,,
3102,3270,657,2011-08-01 18:21:00,16,2011-08-01 18:32:00,34,B00401,Casual,,,
3103,3271,4668,2011-08-01 18:21:00,13,2011-08-01 19:39:00,22,B00270,Casual,,,
3104,3273,744,2011-08-01 18:21:00,36,2011-08-01 18:33:00,33,B00176,Casual,,,
3105,3274,1270,2011-08-01 18:21:00,50,2011-08-01 18:42:00,46,B00362,Registered,'02108,1986.0,Female
3106,3275,658,2011-08-01 18:23:00,36,2011-08-01 18:33:00,33,B00350,Casual,,,
3107,3276,3592,2011-08-01 18:26:00,41,2011-08-01 19:26:00,42,B00232,Casual,,,
3108,3277,967,2011-08-01 18:23:00,20,2011-08-01 18:40:00,38,B00038,Casual,,,
3109,3278,3579,2011-08-01 18:26:00,41,2011-08-01 19:26:00,42,B00074,Casual,,,
3110,3279,953,2011-08-01 18:24:00,20,2011-08-01 18:40:00,38,B00102,Casual,,,
3111,3280,5083,2011-08-01 18:25:00,6,2011-08-01 19:49:00,42,B00137,Casual,,,
3112,3281,867,2011-08-01 18:25:00,20,2011-08-01 18:40:00,38,,Casual,,,
3113,3282,1884,2011-08-01 18:27:00,44,2011-08-01 18:58:00,42,B00391,Casual,,,
3114,3283,1886,2011-08-01 18:27:00,44,2011-08-01 18:58:00,42,B00212,Casual,,,
3115,3284,4925,2011-08-01 18:27:00,6,2011-08-01 19:49:00,42,B00045,Casual,,,
3116,3285,530,2011-08-01 18:27:00,37,2011-08-01 18:35:00,41,B00027,Registered,'02118,1987.0,Female
3117,3286,928,2011-08-01 18:28:00,3,2011-08-01 18:43:00,25,B00544,Registered,'02118,1967.0,Male
3118,3287,2289,2011-08-01 18:29:00,6,2011-08-01 19:07:00,46,B00111,Casual,,,
3119,3288,1304,2011-08-01 18:29:00,6,2011-08-01 18:51:00,52,B00505,Casual,,,
3120,3289,609,2011-08-01 18:30:00,46,2011-08-01 18:40:00,12,B00543,Casual,,,
3121,3290,515,2011-08-01 18:31:00,20,2011-08-01 18:39:00,24,B00066,Casual,,,
